id,title,link,score,review
772,코다,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=201073&target=after,10,정말 오랜만에 느끼는 진실된 감동.
773,프리 가이,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=190324&target=after,7,"코로나로 이 년 가량 개봉이 늦춰지기 전부터 기대하던 작품이었다. 기본 설정이나 라이언 레이놀즈, cg 연출 모든 게 좋았지만 후반부로 갈수록 어디서 본 듯한 디즈니 동화스러운 구성에 약간 실망..."
774,듄,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=191559&target=after,10,
775,남색대문,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=37952&target=after,8,대만 청춘 로맨스인 줄 알았는데 아니었다. 그래도 전체적 분위기가 너무 좋았음. 계륜미와 진백림의 어릴 적 영상 화보를 보는 느낌
776,유전,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=172420&target=after,10,능지가 낮을 수록 재미없게 본다는 영화... 영화볼 줄 모르면 평점 못 달게 해야함. 가서 컨저링 박수치는거나 봐라. 얼라들아
777,항거:유관순 이야기,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=182360&target=after,10,덕분에 살고있습니다. 조상님들 감사합니다.
778,샹치와 텐 링즈의 전설,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=187348&target=after,6,버스 액션 신도 좋았고 다 괜찮았는데 무릉도원 가자마자 머릿속 엥 됨 (양조위는 사랑함)
779,더 포가튼 배틀,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=210267&target=after,10,전쟁영화를 액션영화로서 보고 싶다면 마블시리즈를 추천해주고 싶다. 연합군 독일군 어디에도 치우치지 않고 각 주인공들이 당위성있게 연기함.. 전쟁영화 중에서도 수작이다..
780,1987,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=158191&target=after,10,
781,명탐정 코난: 비색의 탄환,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=203097&target=after,7,극장판이 갈수록 재미가 없어집니다.... 그저 만화책에 수록된 에피소드중 장대한거하나 애니메이션화한거로밖에 안느껴지네요. 그나마 극장판이라 좀 스케일이 장대하다는것? 요즘 갈수록 좀 사람이 할수없을만큼의 스케일이네요. 하긴 이런 히어로물냄새의 스케일이 코난 극장판의 묘미긴 합니다.
782,고장난 론,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=209496&target=after,10,오랜만에 동심으로 돌아간거 같았어요^^
783,그래비티,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=47370&target=after,10,영화관에서 할 수 있는 최고의 체험
784,바닐라 스카이,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=31913&target=after,8,아무리 달콤하고 아름답다 해도 꿈은 한낱 꿈에 불과할 뿐.신 맛이 있어야 단 맛도 느껴지듯이 많은 순간이 어렵고 힘들기에 가끔 찾아오는 여유와 행복을 감사하게 느낄 수 있는 것이 우리의 삶인 것 같다.내게 주어진 현실 안에서 나만의 행복을 찾아 그렇게 하루 하루 살아가야겠다.
785,더 포가튼 배틀,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=210267&target=after,8,
786,인질,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=185614&target=after,6,
787,걸캅스,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=174065&target=after,6,아니 이성경은 나쁜놈인거 알고 접근했으면서 술은 왜 마시고 당하는지 이해불가였음 실컷 마약먹고 어떻게 되는지 듣고도 샴페인 마신거 자체가 이해안되는 개연성 꽝
788,베놈 2: 렛 데어 비 카니지,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=187323&target=after,6,
789,듄,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=191559&target=after,10,
790,공작,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=153687&target=after,10,이걸 보니까 더더욱 우파는 손절해야겠다 진짜 상종을 못하겠네 아무틈 영화 너무 재밌고 김정일은 진짜인줄
791,고장난 론,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=209496&target=after,10,아이와함께 보면 좋은영화어른도잼있게봤어요
792,고장난 론,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=209496&target=after,10,간만에 킬링타임용 재밌는 애니메이션이였습니다!
793,듄,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=191559&target=after,9,최고의 시작 2가 기대된다
794,고장난 론,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=209496&target=after,10,오랜만에 마음 편히 볼수 있는 애니메이션
795,듄,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=191559&target=after,9,SF판 왕좌의게임 ... 1부는 어느정도유투브 요약판 내용을  본사람들이 더 재밌게봅니다.
796,야수와 미녀,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=41350&target=after,10,"신민아가 좋다면 무조건 봐야하는 영화 너무 귀엽고 풋풋하고 예쁘다전지현의 엽그녀, 이나영의 아는여자가 있다면신민아에겐 이 영화가 아닐까"
797,애프터: 관계의 함정,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=209598&target=after,6,진짜 의리로 4탄까지 본댜..
798,첫 키스만 50번째,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=38227&target=after,10,10 년 전에였나 본것같은데 그때와 지금 볼때 감정은 또 다른것같아요~ 루시도 그렇지만 남자 주인공의 사랑에 감동받고 교훈을 얻고 지금은 찾기 힘든 순수한 모습 보기 좋아요
799,듄,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=191559&target=after,10,걍 대박임. 내 기준 평점 9.5
800,베놈 2: 렛 데어 비 카니지,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=187323&target=after,6,스토리 개연성이나 인간관계에 대한 묘사가 개판이고 참 허접합니다.그럼에도 불구하고 액션을 보는 맛은 적절하게 있습니다
801,생각의 여름,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=194082&target=after,3,도용이고 모고... 진짜 재미없음... 이런걸 본 내가 피해자다!
802,듄,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=191559&target=after,10,오랜만에 가슴이 웅장해 지는 영화
803,사바하,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=167099&target=after,10,한국 오컬트 중 곡성과 더불어 최고 수작!
804,듄,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=191559&target=after,10,"다음편을 기다리게 만드는 첫번째 영화지루한 전개가 책을 읽지 않은 사람들을 위한 배려라고 보이는 느낌이 들었지만, 그래도 너무할 정도로 질질끌어서 아쉬움 하지만, 오랫만에 볼만한 영화임에 틀림없다고 생각이들고 다음 2편이 기다리게 만듦"
805,보이스,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=190320&target=after,10,진짜 재밌었어요 요새 살기 힘들어지는데 등골빠지는 서민들 사기당하지 않게 잘알게됫어요
806,듄,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=191559&target=after,10,파트2가 너무 기대가 되는 영화임 반지의 제왕처럼영화보고 원작을 찾아보고있내요 일단 양장으로 질러놧음 ㅋㅋ
807,비포 선라이즈,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=17773&target=after,9,이걸 넷플에서 어제 첨봤네 멜로를 별로 안좋아해서 하지만 마지막 둘이 헤어지는 장면을 보는순간 죽었던 연예감정이 부활하는 느낌을 들었음
808,인천상륙작전,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=142822&target=after,10,재미도 있고 의미도 있는데 까는것들은 이 역사적 사실이 그냥 싫은거냐 주적이 북한인걸 말하기 싫은거냐
809,듄,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=191559&target=after,10,대대대대작....뭐 하나 빠지는게 없는 명작임이거 재미 없다는 사람은 그냥 이해력 부족이거나한글모를듯
810,아네트,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=206657&target=after,10,홀리모터스가 난해하다는 말이 있고 일정부분 순응하겠으나 이 영화는 레오까락스형 영화/연극/오페라/뮤지컬의 요소를 아울러서 멋지게 담아낸다. 아넷이 처음 노래하는 장면은 소름이 돋는다. 꼭 보시라
811,아미티빌 호러,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=40552&target=after,8,실화를 바탕으로한 공포영화(컨저링)류 좋아하시는분들 적극추천 2005년공포영화인걸 감안하면 공포영화중에 나쁘지않은편쫄보라서 공포영화도 못보는데 이 영화 보고 평점 1.2점 준사람들 이해가감그 정도로 몰입감도 좋고 2005년 공포영화치고 무섭다
812,맨 프럼 어스,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=48690&target=after,10,미친 스토리. 영화는 결국 이야기다.
813,샹치와 텐 링즈의 전설,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=187348&target=after,8,역시 마블이다 다만 좀 주인공 캐릭터가 아쉬움
814,나이팅게일,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=178095&target=after,1,"어휴...,,..."
815,소리도 없이,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=187893&target=after,10,
816,듄,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=191559&target=after,2,"1편이 재미있어야 돈도 벌고 쭉쭉 다음편을 만들어나가는거지, 애초에 시리즈물 염두하고 만들어낸 스토리란 게 티날 정도로 1편이 너무 재미없다. 걍 2시간30분짜리 예고편 보고 온 느낌. 연출이 너무 지루하고 늘어진다. 한스짐머의 음악으로도 케어가 불가능한 지루함,늘어짐.. 싸울거면 화끈하게 싸우고 기승전결이 있어야하는데 그냥 계에에에속 뭐 나오나? 하면 뚝 끊기는 느낌입니다. 보시면 제말 이해하실듯. 계속 너무 지루합니다. 1.75배속으로 보고싶네요. 그럼 재밌을듯"
817,듄,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=191559&target=after,9,사운드가 엄청 좋았음. 영상미에 경이로움을 느꼈지만 원작을 안 본 사람으로서 세계관 설명이 부족하다고 느낌.
818,듄,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=191559&target=after,10,영화관에서 안 봤으면 정말 나중에 땅을 치고 후회할 뻔 했습니다... 최고였어요
819,고장난 론,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=209496&target=after,10,난 이제 스물인데 눈물나더라
820,익스트랙션,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=192481&target=after,10,스토리는 좀 진부해도 크리스 헴스워스의 연기와 액션이 너무 좋았음
821,샹치와 텐 링즈의 전설,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=187348&target=after,6,마블식 공장에 소재만 동양.
822,그린 나이트,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=204768&target=after,9,이야기를 완벽하게 이해하진 못 했지만 주인공의 모험담이 흥미진진하며 영상미가 아름다웠다. 영화관에서 봐야 하는 영화는 바로 이런 영화가 아닐까 싶다.
823,기적,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=199860&target=after,8,감동적이고 유쾌하고 ost좋고 좋았어요.
824,듄,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=191559&target=after,6,"2시간반 동안 처음부터 끝까지.,, 남주가 잘생겼다를 보여줌., 음악이 상당히 거슬림., 듄 오리지널을 보고 보면 더욱 잼잼.. 왜?? 스토리 전개가 없.,."
825,프리 가이,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=190324&target=after,8,추천 받아서 본건데 소재가 너무 신선하달까? 보는 즐거움도 있고 나오는 노래들도 좋았어요 게임 좋아한다면 추천! 킬링타임용으로도 좋을것 같아요 재미도 재미지만 감동도 있는 영화
826,배드 사마리안,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=173833&target=after,10,쫄깃쫄깃 진짜 재밌어요 ㅎㄷㄷ 심장 떨려라..
827,건파우더 밀크셰이크,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=207182&target=after,3,뼈대없이 장식만 덕지덕지
828,찬실이는 복도 많지,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=189624&target=after,10,찬실아 사랑해 행복하자
829,나비잠,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=168779&target=after,6,"찬해와 료코가 사랑에 빠진 개연성이 부족해서그런지, 헤어질때 아쉽지도 않고, 다시 재회했을때 감동적이지도 않았음.뭐 얼마나 깊은 사랑이라고...저러지?  하는 생각이 듦.  솔직히 그냥 우연히 만나서 물건찾아주다가 개산책 시켜달라하고 타이핑 알바했을뿐인데...뭐 찬해가 작가지망생으로서  작가인 료코에게 존경심, 동경의 마음이 있었을 순 있지만 그게 스토리 내에서 잘 표현이 안된거같음. 그래도 나카야마 미호는 여전히 첫사랑 소녀같은 이미지네"
830,랑종,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=204496&target=after,6,시나리오는 좋았으나 이야기가 늘어지고 공포감을 줘야할 장면들이 무섭지 않게 느껴진다. 특히 폐공장 장면은 많이 아쉽다. 더 잘 만들 수 있었을거 같은데 말이지.
831,화이트데이: 부서진 결계,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=192609&target=after,1,"역대 망작리스트7광구,다세포소녀,성냥팔이소녀의재림,클레멘타인위 작품들보다 더 쓰레기다 재활용도 안되는 유독성 폐기물 2021년에 이딴 영화가 나왔다는게 너무 화가난다 이딴게 먹힐거라고 생각한건가? 관객을 아주 개호구로 봤나보다그리고 등록하기 누르면 감상포인트가 없는데 뭘자꾸 체크하래 짜증나게 ㅅㅂ"
